event_day,event_date,event_title,event_url,organizer,blood_donation_location,start_time,end_time,blood_donor_target
Tuesday,2024-09-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Tuesday,2024-09-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Tuesday,2024-09-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Wednesday,2024-09-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1638/-/kempen-derma-darah-bergerak?Itemid=0,PRINCE COURT MEDICAL CENTRE,"LEVEL 3 ZEN, PRINCE COURT MEDICAL CENTRE NO 39 JALAN KIA PENG, 50450 KUALA LUMPUR",9:00 PAGI,3.00 PETANG,0
Wednesday,2024-09-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1638/-/kempen-derma-darah-bergerak?Itemid=0,PUTRAJAYA HOLDINGS SDN BHD,"LOBI PUTRAJAYA HOLDINGS SDN BHD, MENARA PJH, NO. 2, JALAN TUN ABDUL RAZAK PRESINT 2, 62100 PUTRAJAYA",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Wednesday,2024-09-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Wednesday,2024-09-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Wednesday,2024-09-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Wednesday,2024-09-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Thursday,2024-09-26,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1639/-/kempen-derma-darah-bergerak?Itemid=0,PANTAI HOSPITAL CHERAS,"LEVEL 4, FUNTION ROOM PANTAI HOSPITAL CHERAS, NO 1,JALAN 1/96A, TAMAN CHERAS MAKMUR, CHERAS 56100 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Thursday,2024-09-26,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1639/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN TINGKATAN ENAM (PTE) SMK TAMAN SELAYANG,"LG FLOOR, DEPAN AEON SELAYANG MALL , JALAN SU9, TAMAN SELAYANG UTAMA, 68100 BATU CAVES SELANGOR",10.00 PAGI,3.00 PETANG,0
Thursday,2024-09-26,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Thursday,2024-09-26,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Thursday,2024-09-26,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Thursday,2024-09-26,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Friday,2024-09-27,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1640/-/kempen-derma-darah-bergerak?Itemid=0,MASJID TUANKU MIZAN ZAINAL ABIDIN (MASJID BESI),"SAHN A & B MASJID TUANKU MIZAN ZAINAL ABIDIN (MASJID BESI), NO. 25, JALAN TUANKU ABDUL RAHMAN, PRESINT 3, PUSAT PENTADBIRAN KERAJAAN PERSEKUTUAN, 62100 PUTRAJAYA",11.00 PAGI,3.00 PETANG,0
Friday,2024-09-27,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1640/-/kempen-derma-darah-bergerak?Itemid=0,DORSETT HARTAMAS KUALA LUMPUR,"BILIK MESYUARAT DORSETT HARTAMAS KUALA LUMPUR, PLAZA DAMAS, D-G-8 3, NO. 63, JALAN SRI HARTAMAS 1, SRI HARTAMAS, 50480 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Friday,2024-09-27,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Friday,2024-09-27,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Friday,2024-09-27,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Friday,2024-09-27,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1634/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,"PERSATUAN KEBAJIKAN KANSER KANAK-KANAK (PEKA), HTA",KHEMAH (ASTAKA) TAMAN TASIK TITIWANGSA,8.00 PAGI,1.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,KAWASAN RUKUN TETANGGA BTP2/ KRT BLOK 2,"DEWAN FATHUR RAHMAN SURAU NUR AS- SOBIRIN, JALAN 3/16, BANDAR TASIK PUTERI, 48020 RAWANG, SELANGOR",8.30 PAGI,2.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,HOSPITAL PAKAR AN-NUR HASANAH SDN. BHD.,"LOBI HOSPITAL PAKAR AN-NUR, JALAN GERBANG WAWASAN 1, SEKSYEN 15, 43650 BANDAR BARU BANGI, SELANGOR",9.00 PAGI,1.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,MUSOLLA SRI BAIDURI,"RUANG LEGAR MUSOLLA SRI BAIDURI, JALAN UKAY PERDANA 3, UKAY PERDANA HULU KLANG 68000 AMPANG SELANGOR",9.00 PAGI,2.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,KRIYALAKSHMI MANDIR SHREE SAI GURUKUL (KMSSG),"DEWAN SEKOLAH KEBANGSAAN MARIAN CONVENT, JALAN AIR JERNIH, TAMAN AIR PANAS, 53200 KUALA LUMPUR",10.00 PAGI,2.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,HARLEY OWNERS GROUP PETALING JAYA CHAPTER MALAYSIA,"RUANG GALERI HARLEY-DAVIDSON PETALING JAYA, GF-A, GROUND FLOOR, MENARA STAR 2, PACIFIC TOWERS, JALAN 13/6, SEKSYEN 13, 46200 PETALING JAYA, SELANGOR",10.00 PAGI,3.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,LCM - HARVEST LUTHERAN CHURCH,"LEVEL 1 , COMMUNITY HALL BMC MALL, JALAN TEMENGGUNG 21/9 PERSIARAN MAHKOTA CHERAS 1 BANDAR MAHKOTA CHERAS,43200 CHERAS SELANGOR",10.00 PAGI,4.00 PETANG,0
Saturday,2024-09-28,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1641/-/kempen-derma-darah-bergerak?Itemid=0,INTERNATIONAL SONG TAO CHARITY FOUNDATION,"LEVEL 1, CENTRE COURT TROPICANA GARDEN MALL, NO. 2A, PERSIARAN SURIAN, TROPICANA INDAH, 47810 PETALING JAYA SELANGOR",SESI 1 11.00 PAGI - 1.45 PETANG,SESI 2 2.30 PETANG - 5.00 PETANG,0
Saturday,2024-09-28,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.00 PAGI,4.00 PETANG,0
Saturday,2024-09-28,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Saturday,2024-09-28,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Saturday,2024-09-28,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,6.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,I-KUAN TAO RAWANG,"DEWAN I-KUAN TAO RAWANG, LOT 1535, JALAN SRI HIJAU 11, TAMAN SRI HIJAU, RAWANG, SELANGOR",9.00 PAGI,3.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,PIBG SEKOLAH KEBANGSAAN SERI PRISTANA,"DEWAN SEKOLAH KEBANGSAAN SERI PRISTANA, LOT 8214, JALAN SP 2/1, SERI PRISTANA, 47000 SUNGAI BULOH , SELANGOR",9.00 PAGI,3.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,CALVARY CHURCH,"MULTIPURPOSE BANQUET HALL B2 CALVARY CONVENTION CENTREJALAN JALIL PERKASA 1, BUKIT JALIL, 57100 KUALA LUMPUR",10.00 PAGI,2.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,GEREJA KRISTEN GRACE TAMAN BUKIT MALURI,"DEWAN GEREJA KRISTEN GRACE KEPONG LOT 37681, JALAN 3/37A, KAWASAN PERUSAHAAN TAMAN BUKIT MALURI, 52100 KUALA LUMPUR",12.30 TENGAHARI,5.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,VEDO WELLNESS SDN BHD (FORMERLY KNOWN AS VERDUCARE,"LEVEL 1 (DEPAN MY NEWS) LOTUS'S ARA DAMANSARA, NO. 2, JALAN PJU 1A/3A ARA DAMANSARA, PJU 1A, 47301 PETALING JAYA, SELANGOR.",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 5.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,INTERNATIONAL SONG TAO CHARITY FOUNDATION,"LEVEL 1, CENTRE COURT TROPICANA GARDEN MALL, NO. 2A, PERSIARAN SURIAN, TROPICANA INDAH, 47810 PETALING JAYA SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 5.00 PETANG,0
Sunday,2024-09-29,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1642/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN BELIA XIANG LIAN MALAYSIA,"GROUND FLOOR (HADAPAN BURGER KING) KL GATEWAY MALL,2, JALAN KERINCHI, PANTAI DALAM, 59200 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Sunday,2024-09-29,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.00 PAGI,4.00 PETANG,0
Sunday,2024-09-29,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Sunday,2024-09-29,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Sunday,2024-09-29,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1635/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,6.00 PETANG,0
Monday,2024-09-30,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1645/-/kempen-derma-darah?Itemid=0,KOPERASI WAWASAN PEKERJA BERHAD (KOWAJA),"LOBI MENARA TEO CHEW NO 1, JALAN LUMUT, 50400 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Monday,2024-09-30,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Monday,2024-09-30,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Monday,2024-09-30,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Monday,2024-09-30,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Tuesday,2024-10-01,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1646/-/kempen-derma-darah?Itemid=0,CARDIAC VASCULAR SENTRAL KUALA LUMPUR (CVSKL),"LEVEL 1, TRAINING RROM @CARDIAC VASCULAR SENTRAL KUALA LUMPUR (CSVKL), STESEN SENTRAL 5, KUALA LUMPUR SENTRAL, 50470 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG - 4.00 PETANG,0
Tuesday,2024-10-01,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1646/-/kempen-derma-darah?Itemid=0,MAJLIS PERBANDARAN KAJANG,"LOBI ARAS 1 @ MAJLIS PERBANDARAN KAJANG, MENARA MPKJ, JALAN CEMPAKA PUTIH, OFF JALAN SEMENYIH, 43000 KAJANG, SELANGOR",9.00 PAGI,3.00 PETANG,0
Tuesday,2024-10-01,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1646/-/kempen-derma-darah?Itemid=0,BORR DRILLING MALAYSIA,"LOBI @ JABATAN AKAUNTAN NEGARA, KOMPLEKS KEMENTERIAN KEWANGAN, NO 1, PERSIARAN PERDANA, PRESINT 2, PUTRAJAYA",10.00 PAGI,3.00 PETANG,0
Tuesday,2024-10-01,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Tuesday,2024-10-01,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Tuesday,2024-10-01,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Tuesday,2024-10-01,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Wednesday,2024-10-02,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1647/-/kempen-derma-darah?Itemid=0,SAMA-SAMA HOTEL KLIA,"GRAND BALLROOM B @ SAMA-SAMA HOTEL KLIA, KUALA LUMPUR INTERNATIONAL AIRPORT, JALAN CTA 4B, 64000 SEPANG, SELANGOR",10.00 PAGI,4.00 PETANG,0
Wednesday,2024-10-02,KEMPEN DERMA DARAH,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1647/-/kempen-derma-darah?Itemid=0,SMK TINGGI KLANG,"DEWAN PUTERA @ SMK TINGGI KLANG, JALAN MERU KLANG, 41050 KLANG, SELANGOR",9.00 PAGI,3.00 PETANG,0
Wednesday,2024-10-02,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.30 PAGI,5.30 PETANG,0
Wednesday,2024-10-02,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Wednesday,2024-10-02,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/1643/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
